x1,x2,x3,y1,y2
-82.09339289,218.6326732,-136.7587232,-8.945555678,-39.22360203
-81.81092469,218.6269436,-137.1632314,-8.870326319,-39.40242216
-82.04755626,218.7925284,-136.7678905,-8.891010096,-39.28049674
-82.55462391,219.1397409,-136.1800358,-9.075903576,-39.22721167
-82.31168981,219.8943263,-136.5673553,-9.059574279,-39.19925133
-82.30137657,219.6044096,-136.8572719,-8.992022555,-39.32089027
-0.138833403,0.130996487,-0.105244899,0.038577248,-0.00733386
-1.25398116,1.234947502,-1.185684591,0.014398429,-0.302865491
-3.45852222,3.455164688,-3.368951728,-0.059232377,-0.97460121
-6.844267342,6.782674379,-6.665160735,-0.102152645,-2.030333243
-11.21307053,11.18396427,-11.04399068,-0.125512135,-3.433105813
-16.79104385,16.7876634,-16.48983994,-0.203010406,-5.216379654
-23.43374464,23.41472244,-23.09002726,-0.283356278,-7.3593564
-31.21514175,31.12226529,-30.84231811,-1.220096436,-9.845420273
-40.01766424,39.9639208,-39.63699108,-3.014313771,-12.75805122
-49.13588648,49.86812654,-49.52555508,-5.093692202,-16.01686328
-57.19046987,61.0509449,-59.71079662,-6.94474695,-19.53969428
-64.12887418,73.17988847,-68.81337711,-8.706706762,-22.424193
-69.99137834,86.4306834,-76.89036315,-9.69110555,-24.71556582
-74.69937254,100.1541685,-83.7847643,-10.51032061,-26.79030329
-78.31989285,113.1471324,-89.57679465,-11.04374431,-28.47405436
-80.82028067,125.2141965,-94.25900575,-11.23018478,-29.77317887
-82.23319459,136.0471096,-97.87322352,-11.35193831,-30.81831118
-82.53686222,145.8624496,-100.3948108,-11.37044485,-31.38851878
-81.94327794,154.3806131,-101.7595962,-11.10613942,-31.7778436
-81.95760189,161.9012571,-102.0718582,-10.9000465,-31.82276349
-82.48529602,168.4152143,-101.2834683,-10.99515749,-31.8402387
-82.39304981,173.7322626,-100.8864086,-11.04208273,-31.61712894
-81.92437034,177.9435024,-101.2422154,-10.90835439,-31.67316421
-81.87624188,181.0861759,-101.206119,-10.7927888,-31.68680061
-82.18850388,183.1127277,-100.6956136,-10.9326478,-31.56911508
-82.50534954,184.017428,-100.7156671,-10.95241484,-31.58441305
-82.33403516,183.9778939,-101.1144458,-10.92623067,-31.68806111
-82.31283572,183.6736533,-101.4862954,-10.79456497,-31.76902005
-82.24751853,183.4416054,-101.0789224,-10.86750249,-31.73945543
-82.2967929,183.4731181,-100.9139105,-10.77554277,-31.59661705
-82.13579176,183.9016905,-101.3396182,-10.76373984,-31.77285887
-82.18048247,183.7773587,-101.7584503,-10.66668079,-31.82150298
-82.47956644,183.4673885,-101.6633393,-10.81782705,-31.91151465
-82.35981826,183.1912229,-101.2519556,-10.80275826,-31.79440208
-81.91176527,183.066891,-101.0531393,-10.72179933,-31.70759897
-82.01145992,183.407228,-101.070901,-10.71463735,-31.6692108
-82.21887064,183.854708,-101.5957303,-10.72185662,-31.82494073
-82.56035349,183.3757153,-101.1505421,-10.8661274,-31.86017763
-82.29564699,183.0519941,-100.6663928,-10.82504632,-31.64508928
-82.12891627,183.7091767,-100.9866762,-10.7792097,-31.70026511
-82.01833542,184.2145255,-101.7200622,-10.69424006,-31.848432
-81.8189461,183.7280843,-101.4805658,-10.67768158,-31.86218299
-81.82467568,183.5178088,-101.3722768,-10.61941177,-31.77761442
-82.15126162,183.6599024,-101.0216266,-10.74357172,-31.71974568
-82.20741149,183.8993987,-101.2788847,-10.70781916,-31.77749983
-82.14266726,184.125717,-101.7034464,-10.67894208,-31.89444051
-82.02922161,183.5390083,-101.6387022,-10.65527893,-31.90246192
-82.20511966,183.0004279,-101.3699849,-10.65894586,-31.79600636
-82.38560136,183.2135682,-100.948861,-10.76551601,-31.84356186
-82.17360698,183.9297655,-101.0594418,-10.69550056,-31.69298855
-81.98223907,183.7607429,-101.4169675,-10.67928586,-31.864704
-82.42800024,183.0519941,-101.1270508,-10.69595893,-31.77893222
-82.39763348,182.8348431,-100.6520688,-10.84721979,-31.76071216
-82.48071236,183.2679992,-100.73171,-10.7425404,-31.67494038
-82.36841263,183.4330111,-100.785568,-10.84538632,-31.75658687
-82.38445545,183.6054714,-101.4146757,-10.67011853,-31.82047166
-81.9914064,183.6409947,-101.8615827,-10.72397657,-32.01023528
-82.13006219,183.8827829,-101.5791145,-10.5837165,-31.91609832
-82.11230049,183.1597102,-100.9946976,-10.80247178,-31.84814552
-81.85446949,182.9230786,-100.812497,-10.66834237,-31.69447824
-82.08307965,183.5355705,-101.111008,-10.69189093,-31.76518123
-82.42112475,184.0707131,-101.3172728,-10.77072992,-31.94182412
-82.13693768,183.6564646,-101.3820171,-10.76276581,-31.86161003
-0.312375444,0.306777646,-0.278786939,0.022706317,-0.054316399
-1.737660671,1.692872561,-1.65704551,-0.040828972,-0.497040887
-4.240025194,4.220991536,-4.107906856,-0.06665218,-1.302218477
-7.828436946,7.828436946,-7.634719916,-0.121455593,-2.496549001
-12.53196208,12.52634709,-12.28341299,-0.173159305,-4.032878033
-18.36071902,18.33613913,-18.13904165,-0.20946764,-5.936931377
-25.35618993,25.23414992,-25.00124257,-0.396910783,-8.210714387
-33.30660959,33.33795038,-32.93378595,-1.806409877,-10.92773755
-42.36885385,42.455084,-40.92568776,-3.833248078,-13.71832849
-51.33822166,52.66719726,-47.88305697,-6.19211532,-16.4645725
-59.07825121,63.96959191,-53.63790236,-8.233162874,-18.87185467
-65.6884653,76.5299727,-58.3425734,-9.70400283,-20.52306174
-71.21177844,88.5334385,-61.94647794,-10.9411906,-21.70713632
-75.64647178,99.45745183,-64.50702632,-11.96581102,-22.68225319
-79.01546361,109.2556031,-65.97609011,-12.70532765,-23.28477561
-81.26375,117.9840421,-66.32674028,-13.24448093,-23.57921862
-82.40794672,125.6823031,-65.81852672,-13.56023797,-23.56827513
-82.45378334,132.1939684,-65.39854865,-13.58275522,-23.49189985
-82.08766331,137.6256083,-65.58304106,-13.43407267,-23.40882097
-82.09224697,141.9313861,-66.06146082,-13.368469,-23.59285502
-82.50420363,145.1886512,-66.00416504,-13.43103599,-23.57984888
-82.51738165,147.2891145,-65.79388953,-13.48712856,-23.61256477
-82.38445545,148.3771613,-66.00760279,-13.3901841,-23.57601006
-82.23548642,148.3851827,-65.86207151,-13.41900388,-23.59331338
-82.03036753,147.7142492,-65.91249179,-13.24671547,-23.50765619
-82.34721319,147.6919038,-65.7400315,-13.38485559,-23.59669383
-82.09740359,147.62143,-65.54866359,-13.36056218,-23.47854994
-81.97249879,147.5486644,-65.82368334,-13.22482848,-23.49149878
-82.25783177,148.0225005,-65.59450022,-13.34239942,-23.58557845
-82.09740359,148.1176115,-65.84717461,-13.26785761,-23.54575789
-82.08422556,147.9159303,-66.09010871,-13.26138319,-23.64459311
-82.01489767,147.6764339,-65.85519601,-13.25479417,-23.59274043
-81.9765095,148.0047388,-65.91249179,-13.20746786,-23.62201857
-82.34091065,148.3313247,-65.91707546,-13.27037863,-23.56202989
-82.32486784,148.368567,-65.97838194,-13.33065379,-23.73070866
-81.92723513,147.8597804,-65.51944275,-13.20471766,-23.46909613
-81.90202498,147.5710097,-65.51829683,-13.17692921,-23.53836673
-82.18506613,147.7257083,-65.80706756,-13.22282313,-23.5632331
-82.16501261,148.0683371,-65.83170474,-13.27501958,-23.64934866
-82.16042895,148.0614616,-65.63919093,-13.23525631,-23.58718274
-82.19194163,148.0706289,-65.77784671,-13.25542443,-23.58540657
-82.04411852,147.8826988,-65.81165122,-13.20082155,-23.65593767
-82.02062725,147.648359,-65.58762472,-13.21119209,-23.63009727
-81.9140571,147.4569911,-65.27994639,-13.20884296,-23.46571568
-82.30252248,147.9113466,-65.79503545,-13.22041671,-23.6270606
-82.41482221,147.9829664,-66.02765631,-13.34045136,-23.74669419
-82.16272078,147.5251731,-65.51715092,-13.29524499,-23.62327908
-81.99599006,147.7348756,-65.56069571,-13.20059237,-23.50433304
-81.92952696,147.8019117,-65.97265236,-13.17475197,-23.68905463
-82.28590671,147.8643641,-66.2178783,-13.21623411,-23.71764523
-82.53686222,147.9136385,-65.66955769,-13.34016488,-23.7505903
-82.47956644,147.9990092,-65.30229174,-13.31466826,-23.58414606
-82.22058952,148.2138684,-65.48563824,-13.29077592,-23.6256282
-82.26470727,147.9583292,-65.7400315,-13.22093237,-23.64854652
-82.34721319,147.5767393,-65.31661569,-13.30905328,-23.6501508
-82.16730444,147.8970227,-65.46329288,-13.24952296,-23.57045237
-82.38445545,148.2505377,-66.00072729,-13.23938161,-23.70320669
-82.08880922,147.9170762,-65.87066588,-13.2666544,-23.79316106
-82.00916809,148.1365191,-65.83285066,-13.13246768,-23.602538
-82.28934445,147.6472131,-65.53376669,-13.26883164,-23.75431452
-82.02177316,147.4713151,-65.54751768,-13.21228071,-23.60649141
-82.2778853,147.6168463,-65.46100105,-13.22815164,-23.66046404
0,0,0,0.047446635,0
-0.572128725,0.550855948,-0.494874534,0.063626963,-0.113502939
-2.260524767,2.226937981,-2.132886959,0.021027551,-0.634722645
-5.037198563,4.982332124,-4.865895641,-0.030796481,-1.515072298
-8.974925494,8.841712807,-8.721907332,-0.076060147,-2.764177587
-13.97180502,13.81504376,-13.63926031,-0.12909885,-4.37665271
-20.04802243,19.943916,-19.02133936,-0.208751443,-6.329464763
-27.23600716,27.11843622,-23.43042148,-0.86204938,-8.272020871
-35.58617947,35.41154194,-26.82061276,-2.917237532,-10.20901929
-44.79624685,44.78278234,-29.07669137,-5.489245075,-12.02197234
-53.4173709,55.25799782,-30.2030118,-8.1280022,-13.3434995
-60.8853601,65.89129236,-30.3048837,-10.07244907,-13.7956205
-67.25836965,75.61725093,-30.07650272,-11.91731587,-14.38307412
-72.5060901,84.0861401,-30.03398925,-13.27276213,-14.71000384
-76.65946116,91.47557678,-30.32843227,-14.37662262,-15.10637604
-79.72879607,97.74659985,-30.13694977,-15.18861841,-15.35108632
-81.70148975,102.9381704,-29.93097144,-15.6584438,-15.4110177
-82.5357163,107.0147651,-30.14703383,-15.91724883,-15.55271017
-82.38789319,110.04342,-30.42245464,-15.83205001,-15.6187722
-82.43831348,111.8998033,-30.05633461,-15.81130894,-15.55271017
-82.40221714,112.6767341,-30.0171443,-15.74054865,-15.52807298
-82.24236191,112.5483915,-29.96116632,-15.72530797,-15.54910053
-81.89514949,112.1627909,-30.32952089,-15.54511275,-15.53408904
-82.42685432,112.1943036,-30.11792757,-15.64898999,-15.61516257
-82.25553994,112.4160383,-30.11792757,-15.6990665,-15.57459715
-82.30710614,112.2905605,-30.10675489,-15.61684706,-15.56606008
-82.37872587,112.5604236,-30.20639226,-15.61799298,-15.63269507
-82.21772473,112.2750907,-30.03284334,-15.56121286,-15.60049485
-82.22058952,112.0373132,-29.93767505,-15.58636571,-15.61029242
-82.01489767,112.3444186,-30.19292775,-15.53434114,-15.57694628
-82.2778853,112.2447239,-30.03169742,-15.57209906,-15.63452854
-82.08995514,112.2200867,-30.0048257,-15.58882943,-15.58823355
-82.09740359,112.2716529,-30.02946289,-15.50036474,-15.56353907
-82.21657881,112.3341053,-30.27021975,-15.54425331,-15.68815739
-81.97249879,111.9805904,-29.98803804,-15.49727077,-15.64747739
-82.46581545,111.8986574,-29.75295346,-15.54602948,-15.54852757
-82.37643404,112.039605,-30.26345885,-15.64177073,-15.70620556
-81.83670779,112.039605,-30.2478171,-15.44673589,-15.68810009
-82.1312081,112.378796,-29.95222818,-15.45154874,-15.59785924
-82.56551011,112.5369324,-29.94214412,-15.62549872,-15.70236674
-82.0687557,112.0195515,-30.08435224,-15.56837483,-15.65933761
-82.16959627,112.1604991,-30.05524599,-15.43934474,-15.6540091
-82.45722109,112.5180248,-29.9152724,-15.63575467,-15.66942167
-81.89744132,112.4521346,-30.28139243,-15.4588253,-15.71600314
-82.22173543,112.0218433,-29.90965741,-15.46083065,-15.67131243
-82.50305771,112.0487723,-29.8066969,-15.63460875,-15.67841711
-82.02692978,112.5254732,-30.04178148,-15.54562841,-15.66833305
-82.05500471,112.5157329,-30.18290099,-15.47469623,-15.71027356
-82.40565488,112.1799797,-30.33404725,-15.53674756,-15.77410106
-82.5208194,112.1662287,-29.97239629,-15.64950566,-15.81077036
-82.34148361,112.338689,-29.99365303,-15.58854295,-15.66649958
-82.31684643,112.1776878,-30.10784351,-15.56734351,-15.80395216
-82.14152134,112.2985819,-29.95669725,-15.53508598,-15.71617502
-82.08651739,112.5569859,-29.9600777,-15.51348548,-15.73748905
-81.89973315,112.2367025,-30.2858615,-15.47486812,-15.71451345
-82.15011571,112.1295594,-30.21309586,-15.46759156,-15.80991092
-82.38560136,112.3547318,-30.03622379,-15.5308461,-15.75656855
-82.16959627,112.3782231,-29.98694942,-15.53239308,-15.81621346
-82.10198725,112.4429673,-30.19854273,-15.4777902,-15.71726364
-81.91520301,112.0980467,-30.3048837,-15.48076958,-15.88496839
-82.17475289,112.2985819,-30.08882132,-15.49492164,-15.70924224
-82.53113264,112.6543887,-30.27806928,-15.63879134,-15.86417002
-82.42456249,112.3363971,-30.2478171,-15.61776379,-15.84572078
-0.035828025,0.0313495,0.020153275,0.022568808,0
-0.882263331,0.878905799,0.788218039,-0.053835114,-0.025095551
-2.844970366,2.843847368,2.678142244,-0.640721514,-0.057066596
-5.891495824,5.880265851,4.621815621,-1.601984266,-0.176585592
-10.09901139,10.10348046,5.489525824,-2.509091047,-0.653974027
-15.37360356,15.35790452,5.521995342,-3.465529494,-1.452390715
-21.73979492,21.72856494,5.592532176,-4.449068845,-2.441373165
-29.18864732,29.18526687,5.240971003,-5.507150006,-3.400790993
-37.82655904,37.76273154,5.518637809,-6.125944424,-3.615363687
-47.04441864,46.56972311,5.399955332,-8.032747967,-4.02015837
-55.35431202,54.16301818,5.363005284,-10.73229591,-5.187846356
-62.54922954,60.68826262,5.65858848,-12.43741831,-5.192315427
-68.61627963,66.10271378,5.366368546,-14.35058169,-6.035938484
-73.58095892,70.41192936,5.358530483,-15.59567627,-6.222321655
-77.48681221,73.64226541,5.434665115,-16.65427309,-6.615714477
-80.28284625,75.78971122,5.589174644,-17.46357598,-6.770241195
-82.02463795,76.84338061,5.391000001,-17.91460835,-7.007904088
-82.56665603,76.85541272,5.801885225,-18.12413902,-6.93456549
-82.21314107,76.6004465,5.440262913,-17.96840909,-6.951639633
-82.105425,76.80499244,5.270077259,-17.92727072,-7.041880485
-82.25897769,76.74368595,5.498481154,-17.91976498,-7.009680257
-82.25897769,76.67321214,5.64515262,-17.9275572,-6.990944537
-81.97536358,76.52195129,5.457056306,-17.82247674,-7.010883469
-81.82811343,76.51163805,5.283513119,-17.74799223,-7.077346573
-82.20511966,76.83994286,5.422346522,-17.81055922,-7.04371395
-82.48816081,76.70873553,5.570140986,-17.89398187,-7.074195305
-82.33059741,76.88234174,5.492883357,-17.88504373,-7.08336263
-82.1569912,76.74254004,5.272317524,-17.77211375,-7.130746239
-82.18735796,76.53512932,5.355172951,-17.78047894,-7.139627085
-82.56321828,76.91385442,5.582453849,-17.91225923,-7.071616995
-82.28361487,76.69784933,5.605968037,-17.86034925,-7.103645336
-82.45951292,76.76030173,5.452575776,-17.87948604,-7.072533727
-82.1312081,76.68409834,5.367485814,-17.86332863,-7.236514248
-81.82467568,76.54085889,5.467134633,-17.65786597,-7.005325778
-82.01145992,76.56205833,5.494006354,-17.81004356,-7.212965683
-82.29450107,76.8869254,5.434665115,-17.75326344,-7.102155645
-82.2601236,76.52424312,5.593649444,-17.86567776,-7.233076502
-82.19480642,76.64857496,5.513040012,-17.77532232,-7.063882065
-81.98223907,76.69784933,5.485045294,-17.77967679,-7.234337009
-82.41138446,76.83306737,5.330535765,-17.74776305,-7.160711932
-82.31054389,76.63138623,5.642912355,-17.89948227,-7.278683942
-82.16042895,76.7729068,5.494006354,-17.76489448,-7.091441335
-81.89744132,76.6004465,5.33725656,-17.76214429,-7.313863551
-82.04068077,76.46809325,5.448100975,-17.70714034,-7.144554522
-82.21772473,76.6182082,5.673141608,-17.82081516,-7.235081854
-82.00916809,76.54200481,5.43242485,-17.71630766,-7.174291032
-81.86822047,76.57351749,5.582453849,-17.71189589,-7.244535657
-82.16845036,76.68524426,5.352932686,-17.67110129,-7.215028331
-82.39419573,76.59930059,5.491766089,-17.87432942,-7.353913301
-81.9765095,76.69097384,5.375323876,-17.69012349,-7.248660954
-82.23663234,76.56205833,5.585811381,-17.78890141,-7.265620504
-82.07391232,76.65831524,5.238730738,-17.73143375,-7.340448792
-81.89056583,76.49616819,5.401072599,-17.70777059,-7.294841352
-82.22402726,76.63826172,5.52759314,-17.74260642,-7.28034552
-82.43716756,76.87661216,5.500721419,-17.81199161,-7.321770368
-82.25324811,76.59815467,5.611565834,-17.83238891,-7.324405974
-82.23319459,76.49158452,5.543269265,-17.76953544,-7.280861182
-82.50305771,76.92474062,5.528710407,-17.87312621,-7.346350258
-81.99255231,76.58268481,5.435782383,-17.73670496,-7.346751328
-81.93869428,76.5299727,5.388759736,-17.65505847,-7.340849863
-82.4325839,76.73566454,5.635074293,-17.81720553,-7.324577861
-82.39763348,76.79410624,5.370843346,-17.82150271,-7.389723163
-82.35408868,76.78952258,5.380921674,-17.84453562,-7.406911897
-0.136594284,0.127637235,0.104125339,0.017595534,-0.004411775
-1.257338693,1.232707237,1.185684591,-0.189081802,-0.030481355
-3.495472269,3.455164688,3.359996398,-0.977867069,-0.074427218
-6.843178722,6.782674379,6.647227156,-2.040268331,-0.074427218
-11.2746062,11.24664586,11.02382257,-3.565310094,-0.127998771
-16.79213247,16.78204841,16.54919836,-5.417510759,-0.170856015
-23.53114746,23.22215132,22.9903899,-7.331017907,-0.447766517
-31.21628766,29.00501435,28.75199619,-8.515207078,-1.257183994
-40.01881016,33.63915429,33.44320273,-8.695115826,-1.996586029
-49.13926693,37.18387228,37.03049148,-11.5693586,-1.766314291
-57.19385032,39.63252201,39.5228006,-13.74797333,-1.612303235
-64.12429052,40.9794312,40.960409,-15.85239001,-2.01761358
-69.98908651,41.24923702,41.24923702,-17.42315381,-1.692517327
-74.70051846,40.97272759,41.01300652,-18.79596068,-1.531516186
-78.31530919,41.10370574,41.08244901,-19.68014915,-1.35687865
-80.81455109,41.00406838,41.00406838,-20.38362673,-1.260335262
-82.22746501,41.03987825,41.04549323,-20.73404772,-1.178516889
-82.53113264,41.16638733,41.15298011,-20.80887601,-1.141274632
-82.15355345,41.07797994,41.08353763,-20.65979239,-1.201778975
-82.26126952,41.0622809,41.07797994,-20.64942185,-1.19370027
-82.12433261,41.09809076,41.07683402,-20.55706106,-1.13777959
-82.26470727,41.26602469,41.25147156,-20.59705351,-1.225957794
-81.9765095,40.95817446,40.96934714,-20.54634675,-1.145800999
-82.05844246,41.13728107,41.13619245,-20.5116828,-1.206821004
-82.13006219,41.02532512,41.0432587,-20.4912855,-1.174448888
-82.19595233,41.2223653,41.22013077,-20.52044906,-1.170209001
-82.26986389,41.09700214,41.12272794,-20.50314573,-1.205904271
-82.06417204,40.99174979,40.97158168,-20.45696533,-1.095438009
-82.31512755,41.08915262,41.09362169,-20.5158081,-1.22194709
-82.13693768,41.10255983,41.0947676,-20.5130579,-1.115090461
-82.34835911,41.08577216,41.09362169,-20.48223277,-1.227447485
-82.30939798,41.0309401,41.02647103,-20.52411599,-1.094005614
-81.8773878,41.0309401,41.0499623,-20.43381784,-1.19547644
-81.97994724,40.96264353,40.96711261,-20.35767175,-1.181324382
-81.89744132,41.00739154,41.01300652,-20.37709501,-1.121106518
-82.18506613,41.2671706,41.25932108,-20.42688505,-1.245323768
-82.02177316,41.05781182,41.08468354,-20.4275153,-1.147806351
-82.08766331,41.08577216,41.06113498,-20.37016223,-1.169578747
-82.15126162,40.98504618,40.99507295,-20.47272167,-1.155713169
-81.84243737,40.97719666,40.9794312,-20.38626234,-1.143967534
-81.93181879,41.14513059,41.13057746,-20.34569693,-1.213982976
-82.22975684,41.08021447,41.10932073,-20.46046037,-1.183788101
-82.35981826,40.9794312,40.97381621,-20.45129305,-1.129586293
-82.2601236,41.27055105,41.25485201,-20.45581942,-1.168833902
-82.17131515,40.96711261,40.9794312,-20.49231683,-1.176912607
-82.03724302,41.01971013,41.02194467,-20.44756882,-1.131362462
-82.35752643,41.23582981,41.22351122,-20.45392866,-1.216675878
-82.43831348,41.12719701,41.14066152,-20.57636974,-1.129700885
-82.24637262,40.98836934,41.01300652,-20.51128173,-1.17674072
-82.42341658,41.21680761,41.20672356,-20.48011283,-1.154624549
-82.46581545,41.09362169,41.10032529,-20.56342089,-1.180694128
-82.08537148,40.96820123,40.98051982,-20.4845246,-1.136404491
-81.99484415,41.13166608,41.11711296,-20.37176651,-1.196679651
-82.43029207,41.20225448,41.20781218,-20.48297762,-1.201664384
-82.26986389,41.08130309,41.07568811,-20.51999069,-1.155025619
-82.54316476,41.2481484,41.24700249,-20.51661024,-1.247443712
-82.41367629,40.92007277,40.92568776,-20.51838641,-1.117726067
-82.28476079,41.09585622,41.06004636,-20.46613266,-1.175136438
-82.44576193,41.27725466,41.2671706,-20.53311142,-1.209170131
-82.24981036,41.12163932,41.12387386,-20.50853153,-1.198799595
-81.90603569,40.95479401,40.96264353,-20.39852364,-1.189002016
-82.22173543,41.22574575,41.21904215,-20.41210274,-1.229166358
-82.07735007,40.9536481,40.96487807,-20.46137711,-1.180235762
-0.312375444,0.303418395,0.260872841,0.026459191,-0.006073353
-1.738777939,1.717504016,1.640252117,-0.260913521,-0.027903045
-4.238902197,3.910855211,4.092230731,-1.126710045,-0.033919101
-7.829525566,5.321580435,7.613463182,-2.098412088,0.233824076
-12.53310799,5.635074293,12.25992172,-2.976836602,0.862817144
-18.36301086,5.260004661,18.03602384,-3.908322738,1.820057732
-25.26434479,5.535431202,24.97213632,-4.917530598,2.816431338
-33.30884412,5.458173573,32.9113833,-6.355883847,3.840364213
-42.36776523,5.458173573,41.81354316,-8.223497076,4.285380533
-51.23405793,5.544386533,50.05175952,-10.66641723,4.94628735
-59.09028333,5.648510153,57.25320875,-12.94570063,5.490769142
-65.73086417,5.551107328,63.2556865,-14.72295842,5.849669905
-71.2788145,5.330535765,68.19286382,-16.28461218,6.381603922
-75.71121601,5.641795088,71.9955847,-17.4858182,6.551772387
-79.02520389,5.331658763,74.7664086,-18.34525489,6.832464411
-81.27921986,5.395474802,76.40105719,-18.99785382,7.041479415
-82.40909263,5.674264606,76.95854513,-19.31727779,7.015696314
-82.47269095,5.570140986,76.63138623,-19.3632863,7.055516881
-81.95015344,5.366368546,76.7580099,-19.22388567,7.063824769
-81.95416414,5.520872345,76.86343413,-19.06786926,7.016613047
-82.39304981,5.633957025,76.67550398,-19.20142573,7.017529779
-82.23204867,5.541029,76.62622961,-19.17827823,7.048412204
-81.85045878,5.387636739,76.50304368,-19.00942757,7.05729305
-81.92093259,5.380921674,76.85541272,-18.99309827,7.092988321
-82.34835911,5.500721419,76.79181441,-19.07778143,7.093733166
-82.417687,5.590291911,76.64513721,-19.1243629,7.104160998
-82.24350783,5.358530483,76.8611423,-19.06569202,7.071559699
-82.06302612,5.398838064,76.56664199,-19.04139861,7.112468886
-82.146105,5.607085304,76.5230972,-18.97361771,7.019191357
-82.55920757,5.635074293,76.93505386,-19.13587935,7.068408431
-82.28590671,5.402195597,76.73681046,-19.06752549,7.136876888
-81.97249879,5.517514812,76.42225663,-18.97923269,7.030478625
-82.18506613,5.371966343,76.61935411,-19.00662008,7.110005167
-82.29450107,5.492883357,76.59586284,-19.07508853,7.058897332
-82.38330953,5.481687761,76.85426681,-19.04197157,7.068580319
-82.4841501,5.644035352,76.78608483,-19.11932087,7.075570404
-82.06531795,5.576856051,76.48069833,-18.98215478,7.020623751
-81.87796076,5.43242485,76.68524426,-18.91064965,7.038328147
-82.36841263,5.369726078,76.62508369,-19.00639089,7.094420715
-82.46295066,5.452575776,76.73795638,-19.13645231,7.107369561
-81.91864076,5.50967675,76.55346397,-18.9479492,7.021712371
-82.22288135,5.537671467,76.59013326,-18.9600959,7.013003412
-82.1312081,5.499604151,76.48700086,-19.05222752,7.063824769
-82.07505824,5.463771371,76.77749046,-18.92319742,7.010024032
-82.4841501,5.689940731,76.71790285,-19.12413372,7.025379301
-81.95760189,5.218574083,76.7064437,-18.96324717,7.083018855
-81.92322442,5.551107328,76.62966735,-18.94290717,7.018160033
-82.13006219,5.603727772,76.36381494,-18.98335799,6.9819491
-82.322576,5.415631457,76.76030173,-19.03589822,7.072934798
-82.41997883,5.674264606,76.93047019,-19.11932087,7.011399131
-82.15126162,5.579096316,76.4973141,-19.06082188,6.947227858
-82.04182668,5.467134633,76.76488539,-18.98925945,7.032541273
-82.36440192,5.696655796,76.66175299,-19.08608932,6.936398955
-81.90087907,5.295831712,76.47496875,-18.97401878,7.039130288
-81.92207851,5.458173573,76.70128708,-18.96112723,7.018217328
-82.27215572,5.491766089,76.79296032,-19.00094779,6.956853548
-82.48644193,5.352932686,76.60388425,-19.08866763,7.116708773
-82.12146782,5.603727772,76.62966735,-19.0293092,6.949061322
-81.85045878,5.421229255,76.55690171,-18.9262341,6.957025436
-82.06302612,5.457056306,76.56893383,-18.97275827,6.978511353
-82.2967929,5.42794432,76.78952258,-18.99659331,7.012029384
-82.34721319,5.296948979,76.8938009,-19.0605927,7.072189953
0,0,0,0.016352215,0
-0.572128725,-0.579965069,0.485917485,0.018500807,0.114133193
-2.258284502,-2.249329171,2.128406429,0.044180776,0.643202421
-5.037198563,-5.034958298,4.813269468,-0.0028476,1.523781256
-8.920036138,-8.907717545,8.695035612,0.004291454,2.806347281
-13.97403955,-13.96172096,13.61800358,-0.029392735,4.441683419
-20.05140289,-19.36729128,19.62145536,-0.258919628,6.275091068
-27.23600716,-23.75843982,26.75122757,-1.615878492,8.154163453
-35.47983851,-27.03335199,35.07229363,-3.734596204,10.01736491
-44.79848138,-29.25024029,44.39987464,-6.474022015,11.83535426
-53.40281777,-30.32728635,54.86500607,-9.297156958,13.4723749
-60.86645249,-30.33290134,65.50454584,-11.612594,14.11675188
-67.24347275,-29.76527205,75.14055004,-13.29989741,14.30385125
-72.54963489,-29.96116632,83.75668937,-14.76672666,14.82917906
-76.68753609,-30.05633461,91.20342183,-15.82263058,15.04425596
-79.74541184,-30.43815368,97.50251983,-16.60213966,15.41683322
-81.68315511,-29.81786957,102.8052442,-17.1677636,15.42305555
-82.52654898,-29.64770111,106.9053302,-17.34274491,15.3579217
-82.47039912,-30.19407366,109.9294014,-17.33787477,15.49627382
-82.03838894,-30.50645025,111.8482371,-17.20867279,15.55711621
-81.98682274,-30.05971506,112.6532428,-17.16925329,15.433449
-82.41023855,-30.08996723,112.4395295,-17.17120135,15.41557845
-82.32028417,-30.16720194,112.3278028,-17.22293943,15.5472728
-82.13235402,-29.75851115,112.1181002,-17.17710281,15.34655422
-82.01260584,-29.91303786,112.2046169,-17.11562444,15.35977809
-81.89285766,-30.35862714,112.1742501,-16.96940561,15.48869359
-82.10427908,-30.16496741,112.0499182,-17.01965401,15.51113062
-82.42800024,-29.75295346,112.1461752,-17.0957428,15.38384804
-82.22631909,-30.16496741,112.4034332,-17.09940973,15.44033595
-82.11230049,-30.53893696,112.2962901,-16.98229716,15.50457025
-82.26356135,-29.87608209,112.1811256,-17.07798111,15.4876107
-82.45149151,-29.66895784,112.2315459,-17.04406201,15.28394712
-82.39534164,-30.06979912,112.4148924,-17.14639227,15.44614575
-82.07849598,-30.35306945,112.6813177,-17.00968454,15.43707009
-82.16615853,-30.27468882,112.310614,-17.00515818,15.45442499
-82.45149151,-30.06309551,112.1158084,-17.06692303,15.39105585
-82.17475289,-30.35192354,112.3197814,-17.04990618,15.47198614
-82.23204867,-30.29709147,112.3914011,-16.94797699,15.42437908
-82.241216,-30.02275928,112.2034709,-17.05036455,15.45736426
-82.07104753,-29.7685952,112.094609,-16.98241175,15.2636415
